variable,correlation,abs_correlation
v2x_frassoc_thick_codelow,-0.5115791924119558,0.5115791924119558
v2jupoatck_ord_codehigh,-0.5111060724734615,0.5111060724734615
v2peasjsoc_ord_codelow,-0.5110676019553997,0.5110676019553997
v2cseeorgs,-0.5107669990464202,0.5107669990464202
v2clslavem_codehigh,-0.5107328646571234,0.5107328646571234
v2cseeorgs_codehigh,-0.5104343158567333,0.5104343158567333
v2cltort_ord_codehigh,-0.5103948773333606,0.5103948773333606
v2psorgs_codehigh,-0.5101081175339159,0.5101081175339159
v2pscnslnl_codelow,-0.5100977606223658,0.5100977606223658
v2xeg_eqaccess_sd,0.5100574716093894,0.5100574716093894
v2xed_ed_ptcon_codelow,0.509756205218297,0.509756205218297
v2merange_osp_codelow,-0.509403062438098,0.509403062438098
v2clrspct_osp_sd,0.5093936983184306,0.5093936983184306
v2elintim_osp_codehigh,-0.5093505132736812,0.5093505132736812
v2lgfunds_codehigh,-0.509333060234199,0.509333060234199
v2smonex_codehigh,-0.5090886616659941,0.5090886616659941
v2xcl_rol_codehigh,-0.5089137210448305,0.5089137210448305
v2pscnslnl_osp,-0.5084404121331847,0.5084404121331847
v2merange_codelow,-0.5084181749119678,0.5084181749119678
v2smregcap,-0.5083237271308663,0.5083237271308663
v2lgoppart_ord,-0.5081844553118466,0.5081844553118466
v2xcs_ccsi_codehigh,-0.508079299147629,0.508079299147629
v2dlencmps_codehigh,-0.5078630464507468,0.5078630464507468
v2peasbecon_ord,-0.5078314479536354,0.5078314479536354
v2edscpatriotcb_codelow,0.5077257482499572,0.5077257482499572
v2regdur,-0.5076997335465309,0.5076997335465309
v2pepwrort_osp_codehigh,-0.5072138950390024,0.5072138950390024
v2medstateprint_ord,0.5071826480987378,0.5071826480987378
v2edplural_osp_sd,-0.5068332030050239,0.5068332030050239
v2clslavef_ord,-0.5067297175001384,0.5067297175001384
v2capolit_osp_codelow,-0.5066815246556864,0.5066815246556864
v2elsnlsff_codehigh,-0.506501927479978,0.506501927479978
v2xedvd_me_inco_codelow,0.5062958543097654,0.5062958543097654
v2xed_ed_ctag_codelow,0.5060899926944603,0.5060899926944603
v2elffelr_osp,-0.5060747520638785,0.5060747520638785
v2smregcap_osp_codehigh,-0.5059950033273649,0.5059950033273649
v2x_clpriv,-0.5058870695829492,0.5058870695829492
v2juhccomp_ord_codelow,-0.5057030451947968,0.5057030451947968
v2elrgpwr_codelow,-0.5056077983000759,0.5056077983000759
v2capolit_ord_codehigh,-0.5055485165718822,0.5055485165718822
v2elembcap_osp,-0.505467514918814,0.505467514918814
v2ellocpwr_codehigh,-0.505438824997714,0.505438824997714
v2smonper_ord_codehigh,-0.5052957326786442,0.5052957326786442
v2elrgpwr,-0.5052589273070546,0.5052589273070546
v2jupurge_ord_codelow,-0.5049975330657794,0.5049975330657794
v2stcritapparm_osp,-0.5049975084175495,0.5049975084175495
v2psplats_osp_sd,0.504758425775947,0.504758425775947
v2csreprss_ord_codehigh,-0.5045354142186934,0.5045354142186934
v2clprptyw_osp,-0.5045016118229537,0.5045016118229537
v2lgfunds_osp_sd,0.5043972595855939,0.5043972595855939
v2xca_academ_codehigh,-0.5043670566073896,0.5043670566073896
v2medstateprint_codehigh,0.5043632512459323,0.5043632512459323
v2stfisccap_osp_codelow,-0.5043473238150086,0.5043473238150086
v2peapspol_ord,-0.50428954108178,0.50428954108178
v2edpoledrights_ord,-0.5040526951714712,0.5040526951714712
v2caassemb_osp,-0.503983034400606,0.503983034400606
v2caautmob_osp,0.5039584612140986,0.5039584612140986
v2x_civlib_codehigh,-0.5039438926893366,0.5039438926893366
v2elrgpwr_ord_codelow,-0.5037815571032025,0.5037815571032025
v2peapspol_ord_codehigh,-0.5029353332913167,0.5029353332913167
v2elrgpwr_osp_codelow,-0.5029155725597356,0.5029155725597356
v2pepwrort_codehigh,-0.502708680516923,0.502708680516923
v2x_freexp_codehigh,-0.5022073582324726,0.5022073582324726
e_v2xeg_eqprotec_5C,-0.5018313302602256,0.5018313302602256
v2edscpatriotcb_osp_codehigh,0.5013714194895202,0.5013714194895202
v2smregcap_codehigh,-0.5013249012340235,0.5013249012340235
v2elffelr_ord_codelow,-0.5010113920216055,0.5010113920216055
v2edteunionindp_ord,0.5006863463348685,0.5006863463348685
v2x_clpol_codehigh,-0.5005708528027002,0.5005708528027002
v2pssunpar_osp,-0.5005212674630584,0.5005212674630584
v2cltort_ord_codelow,-0.5004932210244125,0.5004932210244125
v2elfrfair_ord_codelow,-0.5002828161152882,0.5002828161152882
v2pepwrort,-0.5002457387639804,0.5002457387639804
v2caassemb_ord_codelow,-0.4998853734763739,0.4998853734763739
v2regoppgroupssize,0.499842437359082,0.499842437359082
v2pscnslnl_osp_codelow,-0.4996154580469365,0.4996154580469365
v2regoppgroupssize_codehigh,0.4995601723885206,0.4995601723885206
v2pscnslnl,-0.49943129942649356,0.49943129942649356
v2clslavem_codelow,-0.498785798797957,0.498785798797957
v2pssunpar_osp_codelow,-0.4987082968098604,0.4987082968098604
v2elrgpwr_osp,-0.498365735234168,0.498365735234168
e_v2x_freexp_altinf_5C,-0.4980268974978557,0.4980268974978557
v2elloreseat,0.49784170642264086,0.49784170642264086
v2xme_altinf_sd,0.4977161291391606,0.4977161291391606
v2cseeorgs_codelow,-0.4976321398973053,0.4976321398973053
v2clslavem_osp_codelow,-0.4974942597713769,0.4974942597713769
v2pepwrort_osp,-0.49748701373843807,0.49748701373843807
v2elfrfair_osp_codelow,-0.4972961899639508,0.4972961899639508
v2pscnslnl_ord_codelow,-0.497264254895882,0.497264254895882
v2clprptym_codehigh,-0.49718100623822586,0.49718100623822586
v2clacfree_sd,-0.4968032046973807,0.4968032046973807
v2clsocgrp_osp_sd,0.496514907417316,0.496514907417316
v2peasbecon_ord_codelow,-0.49641297410438334,0.49641297410438334
v2merange_osp,-0.49637176901964764,0.49637176901964764
v2edcritical_ord_codehigh,-0.4963540332814888,0.4963540332814888
v2edplural_codehigh,-0.4962933860582066,0.4962933860582066
v2xcl_prpty,-0.496276429012289,0.496276429012289
v2elrgpwr_codehigh,-0.4958177823125424,0.4958177823125424
v2xlg_legcon_sd,0.4955280202191384,0.4955280202191384
v2edcritical_osp_codelow,-0.4951003028088825,0.4951003028088825
v2medpatriot_ord_codehigh,0.49508613414033414,0.49508613414033414
v2caautmob_ord_codehigh,0.4950636153696015,0.4950636153696015
v2stcritapparm_osp_codelow,-0.494595585199853,0.494595585199853
v2edscpatriotcb_ord_codehigh,0.4945425831951764,0.4945425831951764
v2psplats_sd,-0.4940925412730694,0.4940925412730694
v2regoppgroupssize_osp_codehigh,0.49397426793898636,0.49397426793898636
v2x_frassoc_thick,-0.49352194590512444,0.49352194590512444
e_v2x_freexp_5C,-0.4931777688134842,0.4931777688134842
v2clprptyw_osp_sd,0.4931672387093373,0.4931672387093373
v2medstateprint_ord_codehigh,0.4930062081186211,0.4930062081186211
v2ellocpwr_osp_codehigh,-0.49284668642923235,0.49284668642923235
v2caautmob_codehigh,0.4923439201444936,0.4923439201444936
v2casurv_codehigh,-0.4913191043934942,0.4913191043934942
v2edtehire_osp_codelow,0.49118574760030115,0.49118574760030115
v2xeg_eqaccess_codelow,-0.49090313730643964,0.49090313730643964
v2stfisccap_osp,-0.4907325255027598,0.4907325255027598
v2ellocpwr,-0.49055211181624153,0.49055211181624153
v2elintim_ord,-0.49025540142861024,0.49025540142861024
v2pssunpar_ord_codehigh,-0.49009314100139756,0.49009314100139756
v2edideolch_rec_ord_codehigh,-0.4900334802785597,0.4900334802785597
v2edscpatriotcb,0.48996650591057217,0.48996650591057217
v2psoppaut_osp_codelow,-0.4897411756888779,0.4897411756888779
v2csrlgrep_codehigh,-0.4896980606844651,0.4896980606844651
v2elrgpwr_ord_codehigh,-0.48969155533009756,0.48969155533009756
v2medpolnonstate_osp_codelow,0.48962297762989987,0.48962297762989987
v2casurv,-0.4895627432014987,0.4895627432014987
v2caautmob,0.48899547006798016,0.48899547006798016
v2xed_ptcon_codelow,0.4889635948386192,0.4889635948386192
v2clslavem_osp,-0.4889071914339927,0.4889071914339927
v2cseeorgs_ord_codehigh,-0.48862155426756654,0.48862155426756654
v2lgcomslo_codehigh,-0.48784451478148116,0.48784451478148116
v2lgfunds_osp_codelow,-0.4877953660513835,0.4877953660513835
v2stfisccap_osp_sd,0.48767095505314795,0.48767095505314795
v2merange_osp_sd,0.4875785481540981,0.4875785481540981
v2xed_ed_ptcon_sd,-0.4874787628269694,0.4874787628269694
v2psorgs_ord_codehigh,-0.4874270653161256,0.4874270653161256
v2cafexch_ord,-0.4873812558170606,0.4873812558170606
v2csrlgrep,-0.48718546357227693,0.48718546357227693
v2clsocgrp_sd,-0.4871303954349773,0.4871303954349773
v2pepwrort_codelow,-0.4870781776506328,0.4870781776506328
v2stcritapparm_codelow,-0.48696612060348154,0.48696612060348154
v2peasjsoc,-0.48686267665844807,0.48686267665844807
v2clrelig_osp_codehigh,-0.4864339189088369,0.4864339189088369
v2regoppgroupssize_codelow,0.4862333632049098,0.4862333632049098
v2elfrfair_osp,-0.48557538567879904,0.48557538567879904
v2cafres,-0.4854763581982091,0.4854763581982091
v2clacjstm_osp_sd,0.4853959292722037,0.4853959292722037
v2peasjsoc_osp,-0.4853845693493576,0.4853845693493576
v2psoppaut_codelow,-0.4852955454656441,0.4852955454656441
v2pscnslnl_ord_codehigh,-0.4852005778771325,0.4852005778771325
v2edplural_osp_codehigh,-0.48518437914549706,0.48518437914549706
v2cafres_osp,-0.4851728197860233,0.4851728197860233
v2casurv_osp,-0.4848750851366599,0.4848750851366599
v2ellocpwr_osp,-0.484791645606977,0.484791645606977
v2clstown_osp_codelow,-0.484586340157548,0.484586340157548
v2caassemb_osp_codehigh,-0.4844859916872691,0.4844859916872691
v2regoppgroupssize_osp,0.48441570362597125,0.48441570362597125
v2smonper,-0.484352971216046,0.484352971216046
v2clstown_osp,-0.4842443277908255,0.4842443277908255
v2edtehire_ord_codehigh,0.4841539748977716,0.4841539748977716
v2lgcomslo,-0.48402539448967524,0.48402539448967524
v2clstown_codelow,-0.4838711105358188,0.4838711105358188
e_fh_pr,0.4838551882923277,0.4838551882923277
v2cafres_codehigh,-0.4835871192415542,0.4835871192415542
v2cafres_osp_codehigh,-0.48353789263076713,0.48353789263076713
v2x_gencl_codehigh,-0.48329304106289545,0.48329304106289545
v2clrelig_osp_sd,0.48315518476760755,0.48315518476760755
v2xeg_eqaccess,-0.48311198862752797,0.48311198862752797
v2peapspol_sd,-0.4825988722478477,0.4825988722478477
v2edscpatriot_codelow,0.48254556553314215,0.48254556553314215
v2peasjsoc_osp_codelow,-0.48246868266192583,0.48246868266192583
v2edscpatriotcb_osp,0.48236779112117373,0.48236779112117373
v2casurv_codelow,-0.4823079640362818,0.4823079640362818
v2pepwrort_osp_codelow,-0.4821382427540946,0.4821382427540946
v2peasjsoc_codelow,-0.48197101752930627,0.48197101752930627
v2smonper_osp_codelow,-0.48173487212028393,0.48173487212028393
v2peasbsoc_osp,-0.48164129202370976,0.48164129202370976
e_v2xdl_delib_3C,-0.48139329093988237,0.48139329093988237
e_v2x_polyarchy_4C,-0.48108885247268135,0.48108885247268135
v2clstown,-0.4808862733650778,0.4808862733650778
v2caautmob_osp_codelow,0.48031794239213516,0.48031794239213516
e_v2x_gencl_5C,-0.48027005079583773,0.48027005079583773
v2cafres_osp_codelow,-0.48000381949977916,0.48000381949977916
v2casurv_osp_codelow,-0.47988603105879635,0.47988603105879635
v2pssunpar_ord_codelow,-0.4798160072075592,0.4798160072075592
v2casurv_osp_codehigh,-0.47966784173123944,0.47966784173123944
v2lgcomslo_osp_codehigh,-0.4796316306598901,0.4796316306598901
v2cafres_codelow,-0.4791656280610259,0.4791656280610259
v2lgfunds_osp,-0.4791587070569995,0.4791587070569995
v2pssunpar_osp_codehigh,-0.4790936959653219,0.4790936959653219
v2clstown_codehigh,-0.478706071468525,0.478706071468525
v2clprptym,-0.4783855734321638,0.4783855734321638
v2x_partip,-0.4783806208263064,0.4783806208263064
v2edteautonomy,0.4781619243088412,0.4781619243088412
v2edteautonomy_codehigh,0.4780386990937702,0.4780386990937702
v2edscpatriot,0.4776462842825237,0.4776462842825237
v2smonex_ord_codehigh,-0.4776003870039787,0.4776003870039787
v2clstown_osp_codehigh,-0.47734857581557977,0.47734857581557977
v2peasjsoc_codehigh,-0.4773092221709531,0.4773092221709531
v2temonitor_codehigh,0.4772597134979112,0.4772597134979112
e_v2x_api_5C,-0.47715176526367886,0.47715176526367886
e_v2x_polyarchy_3C,-0.4769791091792625,0.4769791091792625
v2temonitor,0.4768492826129712,0.4768492826129712
v2regoppgroupssize_ord,0.4767077411856357,0.4767077411856357
v2clprptyw_ord_codelow,-0.47668385326500506,0.47668385326500506
v2exl_legitideol,0.4764221889107373,0.4764221889107373
v2edteautonomy_codelow,0.47640860901570636,0.47640860901570636
v2exl_legitideol_codehigh,0.4763770445282596,0.4763770445282596
v2csreprss_sd,-0.4761860593127664,0.4761860593127664
v2temonitor_ord,0.47617845144415893,0.47617845144415893
e_v2x_EDcomp_thick_3C,-0.4761250636152902,0.4761250636152902
v2caautmob_codelow,0.47610755368764507,0.47610755368764507
v2elintim_ord_codehigh,-0.4760219796842973,0.4760219796842973
v2elrgpwr_osp_codehigh,-0.4759583090557484,0.4759583090557484
v2elfrfair_codelow,-0.47592352234435903,0.47592352234435903
v2pscnslnl_codehigh,-0.4758975043338322,0.4758975043338322
v2psoppaut_osp,-0.47554158576141214,0.47554158576141214
v2clpolcl_codehigh,-0.4755347335203946,0.4755347335203946
v2merange_osp_codehigh,-0.4754592067510236,0.4754592067510236
v2pepwrort_ord_codehigh,-0.47538664794662355,0.47538664794662355
v2edcritical_ord,-0.4753645481589206,0.4753645481589206
v2smonper_codehigh,-0.47523348074462274,0.47523348074462274
e_v2x_api_3C,-0.4752030166096886,0.4752030166096886
v2cafexch_ord_codehigh,-0.4750726562448386,0.4750726562448386
v2clfmove_codehigh,-0.47502024737295384,0.47502024737295384
v2merange_ord_codelow,-0.47473827836553206,0.47473827836553206
v2psbars,-0.474640953362404,0.474640953362404
v2x_gender_codelow,-0.4742734760577732,0.4742734760577732
v2pepwrgeo_osp_codehigh,-0.4742142902882907,0.4742142902882907
v2clpolcl_osp_codelow,-0.4742099045588922,0.4742099045588922
v2clacjust_ord,-0.4740711575112924,0.4740711575112924
v2exl_legitideol_codelow,0.47379020921242715,0.47379020921242715
v2juhccomp_ord,-0.47365531030715097,0.47365531030715097
v2temonitor_osp_codelow,0.4730906152276707,0.4730906152276707
v2caassemb_ord,-0.47303661491966276,0.47303661491966276
v2peasbsoc_osp_codehigh,-0.4729435316539497,0.4729435316539497
v2clprptym_osp_sd,0.4729037181083782,0.4729037181083782
v2x_gender,-0.4724994583245411,0.4724994583245411
v2xcl_prpty_codehigh,-0.47218763947907033,0.47218763947907033
v2lgcomslo_osp,-0.47215307763700787,0.47215307763700787
v2edpoledrights_ord_codelow,-0.472118366575673,0.472118366575673
v2pssunpar_ord,-0.47191168650563375,0.47191168650563375
v2medentrain_ord_codelow,0.4718456127103829,0.4718456127103829
e_v2x_frassoc_thick_5C,-0.471393895332799,0.471393895332799
v2x_gender_codehigh,-0.47138595982820813,0.47138595982820813
v2clslavem_osp_codehigh,-0.4712968512483313,0.4712968512483313
v3peminwagerestr_7,0.47081046290511747,0.47081046290511747
v2csrlgrep_codelow,-0.47062638570992055,0.47062638570992055
v2medpolnonstate_ord_codelow,0.4702218338491276,0.4702218338491276
v2clrelig_ord_codelow,-0.4701408458878289,0.4701408458878289
v2temonitor_codelow,0.47002541000221626,0.47002541000221626
v2peapsecon_ord_codehigh,-0.469954466946394,0.469954466946394
v2edscpatriot_osp_codelow,0.4698954626873498,0.4698954626873498
v2ellocpwr_codelow,-0.46956880124180184,0.46956880124180184
v2clrgstch_3,0.46943646214373186,0.46943646214373186
v2psbars_codelow,-0.4693736681366387,0.4693736681366387
v2dlcommon_codelow,-0.4693050610030957,0.4693050610030957
v2caautmob_ord,0.4693022108951614,0.4693022108951614
v2cacritic_osp_codehigh,-0.4688877617894226,0.4688877617894226
v2x_frassoc_thick_codehigh,-0.46884956885785806,0.46884956885785806
v2elfrfair_osp_codehigh,-0.46872806314542764,0.46872806314542764
v2edscpatriotcb_codehigh,0.46862930825214283,0.46862930825214283
v2peasjsoc_osp_codehigh,-0.46860838635605584,0.46860838635605584
v2psbars_codehigh,-0.4686028080587876,0.4686028080587876
v2lgcrrpt_osp_sd,0.46856089751581775,0.46856089751581775
v2cacritic_ord_codelow,-0.4684937024876386,0.4684937024876386
v2lgqstexp_osp_codehigh,-0.46830524813071067,0.46830524813071067
e_v2xcs_ccsi_4C,-0.4682786541826029,0.4682786541826029
v2peedueq_codelow,-0.4682438603962285,0.4682438603962285
v2merange_ord,-0.4681477809692271,0.4681477809692271
v2clfmove,-0.46810602522768124,0.46810602522768124
v2csrlgrep_osp_codelow,-0.4678497968399668,0.4678497968399668
v2clpolcl,-0.4678296386163279,0.4678296386163279
v2edtehire_ord,0.4672837475151672,0.4672837475151672
v2exl_legitideol_osp_codelow,0.467219871160018,0.467219871160018
v2elembcap_osp_codehigh,-0.46709257814554533,0.46709257814554533
v2ellocpwr_osp_codelow,-0.46690408506830594,0.46690408506830594
v2x_clpriv_sd,0.46657990066939664,0.46657990066939664
v2cacritic_osp,-0.4664325275614216,0.4664325275614216
v2peasbsoc,-0.4662650282818701,0.4662650282818701
v2peasbsoc_codelow,-0.4662316376497942,0.4662316376497942
v2x_clpriv_codehigh,-0.4662196110210162,0.4662196110210162
v2cacritic_ord,-0.46621057180693143,0.46621057180693143
v2merange_ord_codehigh,-0.4662039998465018,0.4662039998465018
v2edscpatriot_codehigh,0.46610282878330955,0.46610282878330955
v2elaccept_codehigh,-0.46594638121889065,0.46594638121889065
v2lgcomslo_osp_codelow,-0.4656111775495201,0.4656111775495201
v2cafres_ord,-0.4653758151714263,0.4653758151714263
v2clpolcl_osp,-0.46532704998868885,0.46532704998868885
v2peapsecon_ord,-0.465321688584306,0.465321688584306
v2medpatriot_ord_codelow,0.4652668563698504,0.4652668563698504
v2clpolcl_codelow,-0.4651680363303794,0.4651680363303794
v2clacjust_sd,-0.4650139252697902,0.4650139252697902
e_boix_regime,-0.46494398092125594,0.46494398092125594
v2psbars_osp_codelow,-0.4648164749466831,0.4648164749466831
v2x_clphy_codelow,-0.4647489398108187,0.4647489398108187
v2clprptyw_ord,-0.4647356167372258,0.4647356167372258
v2edplural_osp,-0.46426249735870784,0.46426249735870784
e_democracy_omitteddata,-0.4642361999617386,0.4642361999617386
v2xcl_dmove_codelow,-0.4641221114856247,0.4641221114856247
v2peapspol_osp_sd,0.46366191133046897,0.46366191133046897
v2csrlgrep_osp,-0.4636438969641104,0.4636438969641104
v2clprptyw_osp_codehigh,-0.46360764974123003,0.46360764974123003
v2psplats_osp_codehigh,-0.4635767969502529,0.4635767969502529
v2psbars_osp,-0.4635636612939715,0.4635636612939715
v2pepwrort_ord,-0.4635415710694928,0.4635415710694928
v2elffelr_osp_codehigh,-0.46309361502395546,0.46309361502395546
v2clslavem_ord_codelow,-0.46306735200969973,0.46306735200969973
v2edtehire_ord_codelow,0.46277324486929966,0.46277324486929966
v2edteautonomy_osp_codelow,0.46267867551494485,0.46267867551494485
v2edscpatriotcb_osp_codelow,0.462576287153667,0.462576287153667
v2smonper_codelow,-0.46218547282512074,0.46218547282512074
v2pepwrgeo_osp,-0.4621555844814522,0.4621555844814522
e_v2x_freexp_altinf_4C,-0.4617630041244525,0.4617630041244525
v2psoppaut_osp_sd,0.46173307125421237,0.46173307125421237
v2psbars_osp_codehigh,-0.4616530015444481,0.4616530015444481
v2cldiscw_ord_codelow,-0.46159286813651695,0.46159286813651695
v2lgcomslo_codelow,-0.4615903353595489,0.4615903353595489
v2edscpatriot_osp,0.461522645632021,0.461522645632021
v2stfisccap_ord_codelow,-0.46145409258413445,0.46145409258413445
v2xeg_eqdr_sd,0.4613853939089688,0.4613853939089688
v2xcs_ccsi_sd,0.46128431642137163,0.46128431642137163
v2clfmove_osp_codelow,-0.4609234025624225,0.4609234025624225
v2edplural,-0.46085737976093255,0.46085737976093255
v2psoppaut_osp_codehigh,-0.46065806690912187,0.46065806690912187
gapend1,0.4604520218071263,0.4604520218071263
v2elfrfair_ord,-0.46039195592787724,0.46039195592787724
v2casurv_ord_codehigh,-0.4603766582303225,0.4603766582303225
v2edteautonomy_osp,0.4603438512490208,0.4603438512490208
v2psorgs_ord,-0.46021495559155334,0.46021495559155334
v2peasbsoc_osp_codelow,-0.46002252089019147,0.46002252089019147
v2edtefire,0.459911350415049,0.459911350415049
v2xel_locelec_codelow,-0.4598997313203176,0.4598997313203176
v2smregcap_ord_codehigh,-0.45986127731859433,0.45986127731859433
v2cacritic_osp_codelow,-0.45975872546813334,0.45975872546813334
v2clfmove_codelow,-0.4597377209456118,0.4597377209456118
v2cacritic,-0.4595412038500564,0.4595412038500564
v2elffelr_ord,-0.45888603491536895,0.45888603491536895
v2cafres_ord_codehigh,-0.45879081706038327,0.45879081706038327
v2xedvd_me_inco_sd,0.45873236556701896,0.45873236556701896
v2ellocpwr_ord,-0.45852133614049384,0.45852133614049384
v2regoppgroupssize_osp_codelow,0.45823511576333564,0.45823511576333564
v2edscpatriotcb_ord,0.45802324944477235,0.45802324944477235
e_v2x_EDcomp_thick_4C,-0.4579949382745354,0.4579949382745354
v2xcl_dmove,-0.45793093901539217,0.45793093901539217
v2cacritic_codehigh,-0.4579007807166027,0.4579007807166027
v2elsnlsff_osp_codelow,-0.45784812763399935,0.45784812763399935
v2cldmovem_codehigh,-0.45765143460690283,0.45765143460690283
v2edtefire_codelow,0.4574304260392896,0.4574304260392896
v2psbars_ord_codelow,-0.45716721687483214,0.45716721687483214
e_v2x_api_4C,-0.45715568376594307,0.45715568376594307
v2elembcap_ord_codehigh,-0.45686123677281953,0.45686123677281953
v2psoppaut_sd,-0.45666177969000393,0.45666177969000393
v2temonitor_osp,0.45633335420627463,0.45633335420627463
v2x_clphy,-0.45630836456173696,0.45630836456173696
v2clrelig_ord,-0.4562927044024033,0.4562927044024033
v2pepwrgeo,-0.4560813038071855,0.4560813038071855
v2edscpatriot_mode,0.4560560805224539,0.4560560805224539
v2pepwrgeo_codehigh,-0.4559289594270497,0.4559289594270497
v2peasbsoc_codehigh,-0.45572636233893254,0.45572636233893254
v2exrmhsol_0,-0.4555745611112208,0.4555745611112208
v2psplats_ord,-0.45543721906408846,0.45543721906408846
v2xcl_dmove_codehigh,-0.45540877548318065,0.45540877548318065
v2cldmovem,-0.4553804250333722,0.4553804250333722
e_vanhanen,-0.4552586227183335,0.4552586227183335
v2smonper_sd,-0.45518459431915054,0.45518459431915054
v2clpolcl_osp_codehigh,-0.45506527040990274,0.45506527040990274
v2psplats_ord_codehigh,-0.4548241537204899,0.4548241537204899
v2pepwrgeo_osp_codelow,-0.45465725483229463,0.45465725483229463
e_chga_demo,-0.4545422194623153,0.4545422194623153
v2psplats_ord_codelow,-0.45429038269209054,0.45429038269209054
v2clstown_ord,-0.4540331608696922,0.4540331608696922
v2elfrfair_ord_codehigh,-0.453939482532818,0.453939482532818
v2clstown_ord_codelow,-0.4539187414744862,0.4539187414744862
v2clslavef_ord_codelow,-0.45373410385302715,0.45373410385302715
v2pepwrsoc_codelow,-0.453720429842293,0.453720429842293
v2smonex_ord_codelow,-0.45356052886023773,0.45356052886023773
v2clprptym_codelow,-0.4535403934842267,0.4535403934842267
v2cainsaut_osp_codehigh,-0.45328002164259046,0.45328002164259046
v2peedueq,-0.4528345633255634,0.4528345633255634
v2edcritical_osp_sd,-0.45242433112468805,0.45242433112468805
v2exl_legitideol_osp,0.45210973265658444,0.45210973265658444
v2clfmove_osp,-0.4519942511650911,0.4519942511650911
v2exdjdshg_sd,0.45187597795373713,0.45187597795373713
e_pelifeex,-0.4517196301028576,0.4517196301028576
e_v2x_freexp_4C,-0.45171136858737904,0.45171136858737904
v2caassemb_ord_codehigh,-0.45134267946633705,0.45134267946633705
v2capolit_ord,-0.45124035566838683,0.45124035566838683
v2peasjgeo_osp_codelow,-0.45083900770389584,0.45083900770389584
v2clslavem_ord,-0.4508371673398826,0.4508371673398826
e_v2x_clpol_5C,-0.4507949677492694,0.4507949677492694
v2cldiscm_codehigh,-0.4507936843217148,0.4507936843217148
v2ellocpwr_ord_codelow,-0.45074096163989674,0.45074096163989674
v2peasjgeo_ord,-0.4505204374276939,0.4505204374276939
v2xpe_exlecon_sd,0.4500949803789554,0.4500949803789554
v2clrelig_sd,-0.45007487618039393,0.45007487618039393
v2clrgstch_21,-0.4500598814966055,0.4500598814966055
v2lglegplo_osp_sd,0.4500392600179576,0.4500392600179576
v2peasjsoc_ord,-0.4497638727463408,0.4497638727463408
v2peedueq_osp_codelow,-0.44954294553815066,0.44954294553815066
v2smonex_ord,-0.44953924487568603,0.44953924487568603
v2edtefire_codehigh,0.4494710280609424,0.4494710280609424
v2xed_ed_inpt,0.4492539810469819,0.4492539810469819
v2psprbrch_osp_codelow,-0.4490673542488517,0.4490673542488517
v2clslavem_osp_sd,0.4489991435966679,0.4489991435966679
v2clprptyw_sd,-0.44894467478429034,0.44894467478429034
e_v2x_clpriv_5C,-0.4489189137947994,0.4489189137947994
v2psparban_codehigh,-0.4485970068687569,0.4485970068687569
v2exl_legitlead_ord,0.4483051030224629,0.4483051030224629
v2lgcomslo_ord,-0.44827428982643697,0.44827428982643697
v2elaccept,-0.44807049736610755,0.44807049736610755
v2psorgs_osp_sd,0.4480046462500825,0.4480046462500825
v2stfisccap_sd,-0.44780210133518716,0.44780210133518716
v2peedueq_codehigh,-0.44777963371619756,0.44777963371619756
e_v2x_clpriv_4C,-0.447160553999554,0.447160553999554
v2cldiscm,-0.44708158880230675,0.44708158880230675
v2csreprss_osp_sd,0.4469252593606704,0.4469252593606704
e_v2xcl_rol_4C,-0.4468604172289742,0.4468604172289742
v2elffelr_ord_codehigh,-0.4467481391382236,0.4467481391382236
v2xed_ed_inpt_codelow,0.44672228697240113,0.44672228697240113
v2xel_locelec,-0.4467210661477448,0.4467210661477448
v2dlcommon_ord_codelow,-0.446675512932524,0.446675512932524
v2clrelig_ord_codehigh,-0.4466252442397946,0.4466252442397946
v2regsupgroups_10,-0.44655118309763653,0.44655118309763653
e_v2xcl_rol_5C,-0.44626238125483686,0.44626238125483686
v2regoppgroupssize_ord_codehigh,0.44598847780709283,0.44598847780709283
v2elsnlsff_osp,-0.4455733746639896,0.4455733746639896
v2exl_legitideol_ord_codehigh,0.44524250689659717,0.44524250689659717
v2pepwrsoc_osp_codelow,-0.4449060883133659,0.4449060883133659
v2cldiscm_osp_codelow,-0.4446614324191749,0.4446614324191749
v2edscpatriot_ord,0.44464031358592093,0.44464031358592093
e_v2x_partip_3C,-0.44454355936717616,0.44454355936717616
v2stcritrecadm_osp_sd,0.44386008115869974,0.44386008115869974
v2dlcommon_osp_codelow,-0.443676946486066,0.443676946486066
v2edteautonomy_ord_codehigh,0.4436507553792808,0.4436507553792808
v2psoppaut_ord_codelow,-0.4436383095328674,0.4436383095328674
v2jupurge_osp_codehigh,-0.44357378909313466,0.44357378909313466
v2strenadm_ord_codehigh,-0.44342907140396326,0.44342907140396326
v2x_clphy_codehigh,-0.4433739875597495,0.4433739875597495
e_v2x_clpol_4C,-0.4430193611314935,0.4430193611314935
v2edscpatriot_osp_sd,-0.4429821569635184,0.4429821569635184
v2cainsaut_osp,-0.44289784417597966,0.44289784417597966
v2edtefire_osp,0.44281961083617566,0.44281961083617566
v2cainsaut_ord_codelow,-0.44259246352827525,0.44259246352827525
v2strenadm_ord,-0.4425763533515316,0.4425763533515316
